dateandtime,vehid,coord,gpscoord,spd,edge,lane,displacement,turnAngle,nextTLS,tflight,tl_state,tl_phase_duration,tl_lanes_controlled,tl_program,tl_next_switch
2025-04-03 23:54:37,veh1,"[8191.579512433768, 8120.4797361244255]","[103.70880007918278, 1.362157236309659]",80.38,480886468,480886468_0,6510.59,124.11,"(('cluster_4930303717_568238350', 1, 1188.3325317995022, 'r'),)",,,,,,
2025-04-03 23:54:37,veh2,"[9181.313968673718, 4643.260943856793]","[103.71771124801049, 1.330710632989783]",54.0,639689866,639689866_0,4575.0,30.05,(),,,,,,
2025-04-03 23:54:37,veh0,"[11403.602568729759, 5934.054390253202]","[103.73767682557381, 1.3423962967061622]",48.65,481104273,481104273_1,3946.5,120.16,"(('cluster_3170740566_5014446299_8349291438_8349291439', 5, 2.217159530986919, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 165.09715953098691, 'g'))",cluster_3170740566_5014446299_8349291438_8349291439,GGGgGGggrr,42.0,"('638460748_0', '638460748_0', '638460748_1', '638460748_1', '481104273_0', '481104273_1', '481104273_1', '481104273_1', '-636809738#0_0', '-636809738#0_0')","(Logic(programID='0', type=3, currentPhaseIndex=0, phases=(Phase(duration=42.0, state='GGGgGGggrr', minDur=5.0, maxDur=50.0, next='(1,)'), Phase(duration=3.0, state='yyyyyyyyrr', minDur=3.0, maxDur=3.0, next='(2,)'), Phase(duration=42.0, state='GrrrrrrrGG', minDur=5.0, maxDur=50.0, next='(3,)'), Phase(duration=3.0, state='yrrrrrrryy', minDur=3.0, maxDur=3.0, next='(0,)')), subParameter={}),)",309.0
2025-04-03 23:54:37,veh1,"[8210.247906164299, 8106.764118175697]","[103.70896791757056, 1.3620332696957822]",83.2,480886468,480886468_0,6533.7,126.3,"(('cluster_4930303717_568238350', 1, 1165.220100545376, 'r'),)",,,,,,
2025-04-03 23:54:37,veh2,"[9195.708293327909, 4647.483889340927]","[103.71784058849074, 1.3307488971413863]",54.0,639689866,639689866_0,4590.0,73.65,(),,,,,,
2025-04-03 23:54:37,veh0,"[11415.726028011424, 5927.196097549755]","[103.73778581094166, 1.3423343196851465]",50.14,:cluster_3170740566_5014446299_8349291438_8349291439_4,:cluster_3170740566_5014446299_8349291438_8349291439_4_1,3960.43,119.37,"(('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 151.17053443448555, 'g'),)",,,,,,
2025-04-03 23:54:37,veh1,"[8229.01693476982, 8092.9745640588335]","[103.70913666070514, 1.361908634792034]",83.65,480886468,480886468_0,6556.94,126.3,"(('cluster_4930303717_568238350', 1, 1141.9830781419766, 'r'),)",,,,,,
2025-04-03 23:54:37,veh2,"[9210.102617982098, 4651.7068348250605]","[103.717969928981, 1.3307871612900402]",54.0,639689866,639689866_0,4605.0,73.65,(),,,,,,
2025-04-03 23:54:37,veh0,"[11428.26746068628, 5920.331064707106]","[103.73789855266618, 1.34227228364017]",51.49,636809737#1,636809737#1_1,3974.73,118.67,"(('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 136.86656224982133, 'y'),)",,,,,,
2025-04-03 23:54:38,veh1,"[8247.552183684118, 8079.3567672433865]","[103.70930330202921, 1.3617855522638476]",82.61,480886468,480886468_0,6579.88,126.3,"(('cluster_4930303717_568238350', 1, 1119.0354870158437, 'r'),)",,,,,,
2025-04-03 23:54:38,veh2,"[9224.49694263629, 4655.929780309194]","[103.71809926948126, 1.3308254254357446]",54.0,639689866,639689866_0,4620.0,73.65,(),,,,,,
2025-04-03 23:54:38,veh0,"[11440.959034482044, 5913.390022074061]","[103.73801264405958, 1.342209560772581]",52.1,636809737#1,636809737#1_1,3989.21,118.67,"(('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 122.3940627855259, 'y'),)",,,,,,
2025-04-03 23:54:38,veh1,"[8264.739903275371, 8063.673503409129]","[103.70945784306825, 1.3616437811327358]",83.61,480886468,480886468_0,6603.11,132.81,"(('cluster_4930303717_568238350', 1, 1095.8115835069123, 'r'),)",,,,,,
2025-04-03 23:54:38,veh2,"[9238.891267290479, 4660.152725793328]","[103.71822860999151, 1.3308636895784984]",54.0,639689866,639689866_0,4635.0,73.65,(),,,,,,
2025-04-03 23:54:38,veh0,"[11453.606828979755, 5906.548954116042]","[103.73812634154245, 1.3421477419661911]",51.79,636809737#1,636809737#1_1,4003.59,117.91,"(('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 108.00713092500297, 'y'),)",,,,,,
2025-04-03 23:54:38,veh1,"[8281.678932058287, 8047.981431352328]","[103.70961014915551, 1.3615019291002866]",82.94,480886468,480886468_0,6626.15,132.81,"(('cluster_4930303717_568238350', 1, 1072.7736815282008, 'r'),)",,,,,,
2025-04-03 23:54:38,veh2,"[9253.28559194467, 4664.375671277461]","[103.71835795051176, 1.3309019537183016]",54.0,639689866,639689866_0,4650.0,73.65,(),,,,,,
2025-04-03 23:54:38,veh0,"[11466.00800242124, 5900.173702980631]","[103.73823782047945, 1.3420901353372057]",50.22,636809737#1,636809737#1_1,4017.54,117.21,"(('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 94.05657721975624, 'r'),)",,,,,,
2025-04-03 23:54:38,veh1,"[8297.977211086512, 8032.8829406306695]","[103.70975669397082, 1.3613654428550588]",79.8,480886468,480886468_0,6648.31,132.81,"(('cluster_4930303717_568238350', 1, 1050.607230341067, 'G'),)",,,,,,
2025-04-03 23:54:38,veh2,"[9267.67991659886, 4668.598616761595]","[103.718487291042, 1.3309402178551524]",54.0,639689866,639689866_0,4665.0,73.65,(),,,,,,
2025-04-03 23:54:38,veh0,"[11479.018990633991, 5893.48582375854]","[103.7383547812711, 1.342029703804721]",52.62,:cluster_244131868_5014446298_8349291454_8,:cluster_244131868_5014446298_8349291454_8_1,4032.16,117.2,"(('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 79.4398630820739, 'r'),)",,,,,,
2025-04-03 23:54:38,veh1,"[8314.51864353346, 8017.780363528617]","[103.70990542400378, 1.361228920800369]",80.45,480886468,480886468_0,6670.66,131.81,"(('cluster_4930303717_568238350', 1, 1028.2586202976997, 'G'),)",,,,,,
2025-04-03 23:54:38,veh2,"[9278.295451072252, 4676.736354822395]","[103.7185826537174, 1.3310138734779653]",54.0,:cluster_246141119_4488401409_4488401410_4488401429_8406949302_8406949303_7,:cluster_246141119_4488401409_4488401410_4488401429_8406949302_8406949303_7_0,4680.0,16.09,(),,,,,,
2025-04-03 23:54:38,veh0,"[11491.487401580376, 5887.072231071836]","[103.73846686464604, 1.3419717506671882]",50.25,537146056#0,537146056#0_1,4046.12,117.27,"(('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 65.48113280793157, 'r'),)",cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617,GrrrrrrrGGg,42.0,"('727552333#3_0', '727552333#3_0', '727552333#3_1', '727552333#3_1', '537146056#0_0', '537146056#0_1', '537146056#0_1', '537146056#0_1', '639865231#0_0', '639865231#0_0', '639865231#0_0')","(Logic(programID='0', type=3, currentPhaseIndex=2, phases=(Phase(duration=42.0, state='GGGgGGggrrr', minDur=5.0, maxDur=50.0, next='(1,)'), Phase(duration=3.0, state='yyyyyyyyrrr', minDur=3.0, maxDur=3.0, next='(2,)'), Phase(duration=42.0, state='GrrrrrrrGGg', minDur=5.0, maxDur=50.0, next='(3,)'), Phase(duration=3.0, state='yrrrrrrryyy', minDur=3.0, maxDur=3.0, next='(0,)')), subParameter={}),)",317.0
2025-04-03 23:54:38,veh1,"[8331.607785319871, 8002.497099229093]","[103.71005907713933, 1.3610907670625454]",82.35,480886468,480886468_0,6693.54,131.81,"(('cluster_4930303717_568238350', 1, 1005.3845207733292, 'G'),)",,,,,,
2025-04-03 23:54:38,veh2,"[9274.484888171977, 4691.231103968166]","[103.7185483409058, 1.3311449603828818]",54.0,640191203#1,640191203#1_0,4695.0,344.02,(),,,,,,
2025-04-03 23:54:38,veh0,"[11503.630484932544, 5880.813799004774]","[103.73857602358004, 1.3419151994386027]",49.17,537146056#0,537146056#0_1,4059.78,117.27,"(('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 51.821841258199974, 'r'),)",cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617,GrrrrrrrGGg,42.0,"('727552333#3_0', '727552333#3_0', '727552333#3_1', '727552333#3_1', '537146056#0_0', '537146056#0_1', '537146056#0_1', '537146056#0_1', '639865231#0_0', '639865231#0_0', '639865231#0_0')","(Logic(programID='0', type=3, currentPhaseIndex=2, phases=(Phase(duration=42.0, state='GGGgGGggrrr', minDur=5.0, maxDur=50.0, next='(1,)'), Phase(duration=3.0, state='yyyyyyyyrrr', minDur=3.0, maxDur=3.0, next='(2,)'), Phase(duration=42.0, state='GrrrrrrrGGg', minDur=5.0, maxDur=50.0, next='(3,)'), Phase(duration=3.0, state='yrrrrrrryyy', minDur=3.0, maxDur=3.0, next='(0,)')), subParameter={}),)",317.0
2025-04-03 23:54:38,veh1,"[8348.979592348733, 7986.96104004597]","[103.71021527177918, 1.3609503281468183]",83.71,480886468,480886468_0,6716.79,131.81,"(('cluster_4930303717_568238350', 1, 982.1320691369152, 'G'),)",,,,,,
2025-04-03 23:54:38,veh2,"[9270.355529708679, 4705.649129856024]","[103.7185111634607, 1.3312753518241862]",54.0,640191203#1,640191203#1_0,4710.0,344.02,(),,,,,,
2025-04-03 23:54:38,veh0,"[11515.853191192318, 5874.514330032689]","[103.73868589827393, 1.3418582773905046]",49.5,537146056#0,537146056#0_1,4073.53,117.27,"(('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 38.07298493505129, 'r'),)",cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617,GrrrrrrrGGg,42.0,"('727552333#3_0', '727552333#3_0', '727552333#3_1', '727552333#3_1', '537146056#0_0', '537146056#0_1', '537146056#0_1', '537146056#0_1', '639865231#0_0', '639865231#0_0', '639865231#0_0')","(Logic(programID='0', type=3, currentPhaseIndex=2, phases=(Phase(duration=42.0, state='GGGgGGggrrr', minDur=5.0, maxDur=50.0, next='(1,)'), Phase(duration=3.0, state='yyyyyyyyrrr', minDur=3.0, maxDur=3.0, next='(2,)'), Phase(duration=42.0, state='GrrrrrrrGGg', minDur=5.0, maxDur=50.0, next='(3,)'), Phase(duration=3.0, state='yrrrrrrryyy', minDur=3.0, maxDur=3.0, next='(0,)')), subParameter={}),)",317.0
2025-04-03 23:54:38,veh1,"[8365.826393760912, 7971.894507050809]","[103.71036674593536, 1.36081413350804]",81.18,480886468,480886468_0,6739.34,131.81,"(('cluster_4930303717_568238350', 1, 959.5823462201147, 'G'),)",,,,,,
2025-04-03 23:54:38,veh2,"[9266.226171245382, 4720.067155743881]","[103.71847398600563, 1.331405743260982]",54.0,640191203#1,640191203#1_0,4725.0,344.02,(),,,,,,
2025-04-03 23:54:38,veh0,"[11528.360288984884, 5868.068288313236]","[103.73879832947298, 1.3418000308998033]",50.65,537146056#0,537146056#0_1,4087.6,117.27,"(('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 24.00422741810781, 'r'),)",cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617,yrrrrrrryyy,3.0,"('727552333#3_0', '727552333#3_0', '727552333#3_1', '727552333#3_1', '537146056#0_0', '537146056#0_1', '537146056#0_1', '537146056#0_1', '639865231#0_0', '639865231#0_0', '639865231#0_0')","(Logic(programID='0', type=3, currentPhaseIndex=3, phases=(Phase(duration=42.0, state='GGGgGGggrrr', minDur=5.0, maxDur=50.0, next='(1,)'), Phase(duration=3.0, state='yyyyyyyyrrr', minDur=3.0, maxDur=3.0, next='(2,)'), Phase(duration=42.0, state='GrrrrrrrGGg', minDur=5.0, maxDur=50.0, next='(3,)'), Phase(duration=3.0, state='yrrrrrrryyy', minDur=3.0, maxDur=3.0, next='(0,)')), subParameter={}),)",320.0
2025-04-03 23:54:39,veh1,"[8382.885011664597, 7957.54057108995]","[103.71052012024253, 1.3606843852760293]",80.11,480886468,480886468_0,6761.59,128.31,"(('cluster_4930303717_568238350', 1, 937.3285595177492, 'y'),)",,,,,,
2025-04-03 23:54:39,veh2,"[9262.096812782083, 4734.485181631738]","[103.71843680854062, 1.3315361346932708]",54.0,640191203#1,640191203#1_0,4740.0,344.02,(),,,,,,
2025-04-03 23:54:39,veh0,"[11538.750205883178, 5862.71342190867]","[103.73889172850272, 1.3417516442711923]",42.07,537146056#0,537146056#0_1,4099.28,117.27,"(('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 12.31700597892322, 'r'),)",cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617,yrrrrrrryyy,3.0,"('727552333#3_0', '727552333#3_0', '727552333#3_1', '727552333#3_1', '537146056#0_0', '537146056#0_1', '537146056#0_1', '537146056#0_1', '639865231#0_0', '639865231#0_0', '639865231#0_0')","(Logic(programID='0', type=3, currentPhaseIndex=3, phases=(Phase(duration=42.0, state='GGGgGGggrrr', minDur=5.0, maxDur=50.0, next='(1,)'), Phase(duration=3.0, state='yyyyyyyyrrr', minDur=3.0, maxDur=3.0, next='(2,)'), Phase(duration=42.0, state='GrrrrrrrGGg', minDur=5.0, maxDur=50.0, next='(3,)'), Phase(duration=3.0, state='yrrrrrrryyy', minDur=3.0, maxDur=3.0, next='(0,)')), subParameter={}),)",320.0
2025-04-03 23:54:39,veh1,"[8400.691693714196, 7943.4735606682525]","[103.71068021599083, 1.3605572358632088]",81.51,480886468,480886468_0,6784.23,128.31,"(('cluster_4930303717_568238350', 1, 914.6875631529376, 'y'),)",,,,,,
2025-04-03 23:54:39,veh2,"[9257.922265328049, 4748.890015903729]","[103.71839922501854, 1.3316664065905577]",54.0,640191203#1,640191203#1_0,4755.0,343.48,(),,,,,,
2025-04-03 23:54:39,veh0,"[11545.139631622334, 5859.420371389594]","[103.73894916555099, 1.3417218882288724]",25.87,537146056#0,537146056#0_1,4106.47,117.27,"(('cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617', 6, 5.129784539738637, 'r'),)",cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617,yrrrrrrryyy,3.0,"('727552333#3_0', '727552333#3_0', '727552333#3_1', '727552333#3_1', '537146056#0_0', '537146056#0_1', '537146056#0_1', '537146056#0_1', '639865231#0_0', '639865231#0_0', '639865231#0_0')","(Logic(programID='0', type=3, currentPhaseIndex=3, phases=(Phase(duration=42.0, state='GGGgGGggrrr', minDur=5.0, maxDur=50.0, next='(1,)'), Phase(duration=3.0, state='yyyyyyyyrrr', minDur=3.0, maxDur=3.0, next='(2,)'), Phase(duration=42.0, state='GrrrrrrrGGg', minDur=5.0, maxDur=50.0, next='(3,)'), Phase(duration=3.0, state='yrrrrrrryyy', minDur=3.0, maxDur=3.0, next='(0,)')), subParameter={}),)",320.0
2025-04-03 23:54:39,veh1,"[8418.417461615307, 7929.470471204254]","[103.71083958424589, 1.3604306641947645]",81.14,480886468,480886468_0,6806.77,128.31,"(('cluster_4930303717_568238350', 1, 892.1494482197523, 'y'),)",,,,,,
2025-04-03 23:54:39,veh2,"[9253.646270446035, 4763.265235539976]","[103.71836072992745, 1.3317964101421842]",54.0,640191203#1,640191203#1_0,4770.0,343.43,(),,,,,,
2025-04-03 23:54:39,veh0,"[11552.751347562407, 5854.91248152153]","[103.7390175929527, 1.341681149589508]",31.91,:cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617_6,:cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617_6_0,4115.33,123.24,(),,,,,,
2025-04-03 23:54:39,veh1,"[8436.430063807042, 7915.089514328909]","[103.71100153207439, 1.360300676090764]",82.41,:158068202_1,:158068202_1_0,6829.66,129.64,"(('cluster_4930303717_568238350', 1, 869.2585858444128, 'y'),)",,,,,,
2025-04-03 23:54:39,veh0,"[11557.236028624679, 5851.17041493778]","[103.7390579141315, 1.3416473232856578]",21.3,:cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617_6,:cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617_6_0,4121.25,130.69,(),,,,,,
2025-04-03 23:54:39,veh1,"[8453.52373676718, 7899.4330477282665]","[103.71115522761801, 1.3601591465880454]",83.44,635341762,635341762_1,6852.84,132.5,"(('cluster_4930303717_568238350', 1, 846.0798127741882, 'y'),)",,,,,,
2025-04-03 23:54:39,veh0,"[11560.192028367535, 5844.016411417974]","[103.73908451284625, 1.3415826286856387]",28.69,:cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617_12,:cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617_12_0,4129.22,162.94,(),,,,,,
2025-04-03 23:54:39,veh1,"[8470.722932918317, 7883.675341582418]","[103.7113098719652, 1.3600167018602172]",83.98,635341762,635341762_1,6876.17,132.5,"(('cluster_4930303717_568238350', 1, 822.7516407814858, 'r'),)",,,,,,
2025-04-03 23:54:39,veh0,"[11558.211911580727, 5834.854087536741]","[103.73906675996218, 1.3414997457019402]",34.52,:cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617_12,:cluster_244131869_5014446280_8424300911_8424300912_8424300914_8424300916_8424303617_12_0,4138.81,203.23,(),,,,,,
2025-04-03 23:54:39,veh1,"[8489.073387838618, 7870.017262816813]","[103.71147485255582, 1.3598932537077435]",82.3,:6678949005_0,:6678949005_0_1,6899.03,142.61,"(('cluster_4930303717_568238350', 1, 799.8894148504598, 'r'),)",,,,,,
2025-04-03 23:54:39,veh0,"[11552.67830099824, 5824.6191174570195]","[103.73901707678475, 1.3414071440096373]",41.95,-639865231#0,-639865231#0_0,4150.46,210.24,(),,,,,,
2025-04-03 23:54:39,veh1,"[8503.667069437179, 7853.703732535138]","[103.71160608384635, 1.3597457689403134]",80.25,710411462,710411462_1,6921.32,132.05,"(('cluster_4930303717_568238350', 1, 777.5974470792296, 'r'),)",,,,,,
2025-04-03 23:54:39,veh0,"[11546.132059200392, 5813.3890038810005]","[103.73895829769792, 1.3413055364695796]",46.8,-639865231#0,-639865231#0_0,4163.46,210.24,(),,,,,,
2025-04-03 23:54:39,veh1,"[8520.428861947847, 7838.584608025945]","[103.71175679414804, 1.3596090979669286]",81.3,710411462,710411462_1,6943.9,132.05,"(('cluster_4930303717_568238350', 1, 755.0154368178364, 'r'),)",,,,,,
2025-04-03 23:54:39,veh0,"[11539.317564361176, 5801.698700746648]","[103.73889710995375, 1.3411997652412817]",48.72,-639865231#0,-639865231#0_0,4176.99,210.24,(),,,,,,
2025-04-03 23:54:39,veh1,"[8537.31562715523, 7823.352758236284]","[103.71190862810127, 1.3594714079749068]",81.9,710411462,710411462_1,6966.65,132.05,"(('cluster_4930303717_568238350', 1, 732.2650594371235, 'r'),)",,,,,,
2025-04-03 23:54:39,veh0,"[11532.283127528197, 5789.631085920127]","[103.73883394734025, 1.3410905801853614]",50.29,-639865231#0,-639865231#0_0,4190.96,210.24,(),,,,,,
2025-04-03 23:54:39,veh1,"[8554.416083144479, 7807.928159518642]","[103.71206238339639, 1.3593319755808404]",82.94,710411462,710411462_1,6989.69,132.05,"(('cluster_4930303717_568238350', 1, 709.2267911625377, 'r'),)",,,,,,
2025-04-03 23:54:40,veh0,"[11525.530357142292, 5777.690649349046]","[103.73877331547698, 1.3409825467803005]",49.41,:246580844_0,:246580844_0_0,4204.69,208.18,(),,,,,,
2025-04-03 23:54:40,veh1,"[8571.713696532917, 7792.325724972025]","[103.71221791137626, 1.3591909355923966]",83.89,710411462,710411462_1,7013.0,132.05,"(('cluster_4930303717_568238350', 1, 685.9229062834759, 'r'),)",,,,,,
2025-04-03 23:54:40,veh0,"[11521.87683755689, 5763.715698989359]","[103.73874054600284, 1.3408561255278755]",52.0,-643425080,-643425080_0,4219.13,194.05,(),,,,,,
2025-04-03 23:54:40,veh1,"[8588.369746318589, 7777.301980322958]","[103.71236767085186, 1.3590551267113018]",80.78,710411462,710411462_1,7035.44,132.05,"(('cluster_4930303717_568238350', 1, 663.4833559230392, 'r'),)",,,,,,
2025-04-03 23:54:40,veh0,"[11519.513805099323, 5750.48673914794]","[103.73871937067972, 1.3407364578181782]",48.78,-632712182,-632712182_0,4232.68,188.48,(),,,,,,
2025-04-03 23:54:40,veh1,"[8605.76803273124, 7761.608738782591]","[103.71252410398064, 1.3589132658081713]",84.38,710411462,710411462_1,7058.88,132.05,"(('cluster_4930303717_568238350', 1, 640.0438412022222, 'r'),)",,,,,,
2025-04-03 23:54:40,veh0,"[11517.864038174994, 5736.064510437447]","[103.73870461099402, 1.3406060002483786]",52.36,-632712182,-632712182_0,4247.23,182.78,(),,,,,,
2025-04-03 23:54:40,veh1,"[8622.887412153523, 7746.167071142277]","[103.7126780293583, 1.3587736790096943]",83.03,710411462,710411462_1,7081.94,132.05,"(('cluster_4930303717_568238350', 1, 616.9800786877613, 'r'),)",,,,,,
2025-04-03 23:54:40,veh0,"[11517.798886688537, 5721.919398822373]","[103.73870409095717, 1.340478056602247]",50.92,-632712182,-632712182_0,4261.37,180.26,(),,,,,,
2025-04-03 23:54:40,veh1,"[8641.405308826486, 7733.782647234718]","[103.71284450852096, 1.3586617515838748]",79.96,710411462,710411462_0,7104.15,132.05,"(('cluster_4930303717_568238350', 1, 594.7701545212701, 'r'),)",,,,,,
